Time,capacity_factor,氣溫(℃),相對溼度(%),降水量(mm),日照時數(hour),日照率(%),全天空日射量(MJ/㎡),日最高紫外線指數(0~15),總雲量(0~10)
2021/5/12,0.2508,28.9159,76.2792,0.0643,11.5782,93.1359,26.9691,12.7651,1.3194
2021/5/13,0.2398,29.5808,75.5279,0.0,9.9359,64.0352,25.2821,11.9746,3.9404
2021/5/14,0.2527,29.3217,72.9539,0.0,10.1668,76.667,27.871,12.1629,4.7185
2021/5/15,0.2533,29.2909,74.8197,0.0,11.659,93.6014,27.8132,13.3762,1.0694
2021/5/16,0.2512,29.51,77.1533,0.0,11.1572,85.7905,28.0682,13.3764,3.3906
2021/5/17,0.2323,29.5154,78.2781,0.0,10.8512,75.9922,25.2562,11.8261,6.1045
2021/5/18,0.2383,29.4948,76.6574,0.0,10.5737,69.1761,25.7318,13.3736,5.6016
2021/5/19,0.2395,29.9268,76.1938,0.0,10.4063,76.9312,26.5065,12.7648,4.1894
2021/5/20,0.2252,29.9649,73.5889,0.0,10.7764,67.5958,24.7231,13.3739,5.9222
2021/5/21,0.2382,30.2143,76.003,0.0,11.5425,88.7658,27.1868,13.3742,3.1389
2021/5/22,0.206,30.0538,75.6597,0.0338,10.6788,69.5767,22.4612,11.8297,6.5253
2021/5/23,0.2292,30.4001,75.3196,0.0008,10.2237,74.7624,23.9391,11.7619,4.9267
2021/5/24,0.2372,30.4609,73.3847,0.0,11.0208,74.3582,25.3479,11.7224,4.3816
2021/5/25,0.2489,29.5771,75.1971,0.0,11.6757,91.1558,27.8152,11.4762,3.4868
2021/5/26,0.2413,29.8872,75.7897,0.0,10.0156,69.5726,26.5866,12.4655,4.1815
2021/5/27,0.2373,30.0932,75.0258,0.0,9.8744,84.1179,24.5588,13.1396,5.6654
2021/5/28,0.2303,30.1382,76.3836,0.3292,9.9348,62.9898,24.4934,12.6118,5.5454
2021/5/29,0.1752,29.5652,79.7312,7.9966,9.5808,43.7778,17.7957,9.8292,7.3212
2021/5/30,0.008,26.561,94.3023,43.1414,0.3115,0.5849,1.8289,1.7885,9.1829
2021/5/31,0.1337,27.7637,92.2123,35.5667,6.4527,17.748,13.5475,8.1922,8.8308
2021/6/1,0.162,28.7832,83.4459,0.5011,6.9989,36.7197,16.0472,9.9,8.0071
2021/6/2,0.2118,29.4604,80.6075,0.0008,10.3071,68.9505,24.6493,12.2713,5.2894
2021/6/3,0.2329,29.9949,80.7744,0.0,11.0666,72.6128,25.8425,13.1915,5.1233
2021/6/4,0.2142,29.9431,79.664,0.6364,9.8639,56.9768,22.1582,10.7586,7.7488
2021/6/5,0.074,26.3552,93.9859,105.5128,3.4148,1.7094,6.4387,6.7839,9.4983
2021/6/6,0.054,25.1715,96.4681,52.4867,3.3285,0.1317,4.675,3.6363,9.84
2021/6/7,0.1075,26.5079,88.0145,6.8199,6.4103,6.6991,10.3257,6.6453,8.7733
2021/6/8,0.2269,27.7272,85.746,1.5407,10.1662,54.4587,23.5482,11.3606,7.6074
2021/6/9,0.2408,28.648,80.7581,0.0006,10.3764,61.8191,25.111,11.7619,6.9407
2021/6/10,0.2253,28.9927,81.0419,0.0158,9.6065,56.859,23.1108,11.8177,6.3505
2021/6/11,0.2448,29.3111,78.9722,0.0035,9.8661,66.1031,24.0294,12.5723,6.1569
2021/6/12,0.2465,29.1594,81.3777,0.0253,9.8837,58.9535,25.0839,11.7131,6.4434
2021/6/13,0.2382,29.362,81.3124,0.1453,11.1912,71.258,26.8237,12.6199,5.6533
2021/6/14,0.2347,29.4121,79.0982,0.0,10.2824,66.9447,24.603,12.1987,4.8497
2021/6/15,0.1695,29.4315,81.2488,1.5115,10.0061,65.9386,22.0882,11.5794,5.8361
2021/6/16,0.1386,29.3266,83.379,0.3313,6.1823,14.6891,12.7279,7.7091,6.4396
2021/6/17,0.1816,28.8376,86.7551,9.3313,9.9879,62.1225,18.6563,11.9837,5.1277
2021/6/18,0.2252,29.4975,83.8894,2.0242,10.4076,62.4546,23.1969,11.1335,5.072
2021/6/19,0.2341,29.4922,86.755,3.0174,9.2718,35.7257,19.5396,11.0339,7.2541
2021/6/20,0.108,29.133,89.873,3.5644,6.6395,11.0015,10.5695,5.7455,8.5696
2021/6/21,0.0967,28.1521,93.3788,24.8466,5.5048,2.3172,9.7121,5.9031,8.8446
2021/6/22,0.0548,25.7332,96.2111,70.0151,3.4724,0.7497,5.6253,5.1588,9.4842
2021/6/23,0.0751,25.8771,93.3482,19.2885,4.3503,2.3229,7.3934,3.7046,9.5539
2021/6/24,0.0762,26.6677,88.9876,37.8331,9.5087,23.8504,20.3825,11.6022,8.4893
2021/6/25,0.1261,26.4723,90.9494,18.6887,6.4372,12.3393,13.4627,8.8103,8.2608
2021/6/26,0.1508,27.2985,88.2634,4.1456,7.58,17.9805,15.3552,10.1,8.3556
